source_id,source,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name
13944,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,psammophila
13945,Species+,Plantae,,,Orchidales,Orchidaceae,Phalaenopsis,reichenbachiana
13946,Species+,Plantae,,,Orchidales,Orchidaceae,Harrisella,uniflora
13947,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,primulifolia
13948,Species+,Plantae,,,Orchidales,Orchidaceae,Thrixspermum,robinsonii
13949,Species+,Plantae,,,Liliales,Liliaceae,Aloe,duckeri
13950,Species+,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,decipiens
13951,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,lenae
13952,Species+,Plantae,,,Orchidales,Orchidaceae,Brachionidium,pteroglossum
13953,Species+,Plantae,,,Orchidales,Orchidaceae,Orchis,globosa
13954,Species+,Plantae,,,Caryophyllales,Cactaceae,Echinopsis,camarguensis
13955,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,ramosii
13956,Species+,Plantae,,,Orchidales,Orchidaceae,Thrixspermum,scortechinii
13957,Species+,Plantae,,,Orchidales,Orchidaceae,Encyclia,sclerocladia
13958,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,nigrescens
13959,Species+,Plantae,,,Orchidales,Orchidaceae,Cymbidium,lancifolium
13960,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,rugosisepalum
13961,Species+,Plantae,,,Orchidales,Orchidaceae,Cymbidium,faberi
13962,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,receptrix
13964,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,antioquiense
13965,Species+,Plantae,,,Caryophyllales,Portulacaceae,Anacampseros,rufescens
13966,Species+,Plantae,,,Orchidales,Orchidaceae,Stanhopea,frymirei
13967,Species+,Plantae,,,Caryophyllales,Cactaceae,Opuntia,stenarthra
13968,Species+,Plantae,,,Cycadales,Zamiaceae,Zamia,tuerckheimii
13969,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,villosulum
13970,Species+,Plantae,,,Orchidales,Orchidaceae,Dryadella,espirito-santensis
13971,Species+,Plantae,,,Caryophyllales,Cactaceae,Haageocereus,versicolor
13972,Species+,Plantae,,,Myrtales,Thymelaeaceae,Aquilaria,khasiana
13973,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,lineare
13974,Species+,Plantae,,,Caryophyllales,Cactaceae,Opuntia,phaeacantha
13975,Species+,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,tahitensis
13976,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,rugulosa
13977,Species+,Plantae,,,Caryophyllales,Cactaceae,Browningia,candelaris
13978,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,figueroae
13979,Species+,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,serratifolia
13980,Species+,Plantae,,,Sapindales,Meliaceae,Cedrela,tonduzii
13981,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,pileata
13982,Species+,Plantae,,,Caryophyllales,Cactaceae,Schlumbergera,orssichiana
13983,Species+,Plantae,,,Caryophyllales,Cactaceae,Melocactus,caroli-linnaei
13984,Species+,Plantae,,,Orchidales,Orchidaceae,Homalopetalum,pumilio
13985,Species+,Plantae,,,Orchidales,Orchidaceae,Catasetum,spitzii
13986,Species+,Plantae,,,Orchidales,Orchidaceae,Gastrochilus,obliquum
13987,Species+,Plantae,,,Proteales,Proteaceae,Conospermum,debile
13988,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,pachyantha
13989,Species+,Plantae,,,Orchidales,Orchidaceae,Flickingeria,aurieloba
13990,Species+,Plantae,,,Orchidales,Orchidaceae,Lyperanthus,forrestii
13991,Species+,Plantae,,,Orchidales,Orchidaceae,Acrolophia,bolusii
13992,Species+,Plantae,,,Cycadales,Zamiaceae,Zamia,herrerae
13993,Species+,Plantae,,,Orchidales,Orchidaceae,Encyclia,advena
14000,Species+,Plantae,,,Orchidales,Orchidaceae,Mesoglossum,londesboroughianum
14001,Species+,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,nockii
14002,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,lamingtonense
14003,Species+,Plantae,,,Orchidales,Orchidaceae,Ceratostylis,micrantha
14004,Species+,Plantae,,,Orchidales,Orchidaceae,Coelogyne,assamica
14005,Species+,Plantae,,,Orchidales,Orchidaceae,Trigonidium,macranthum
14006,Species+,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,myosuroides
14007,Species+,Plantae,,,Orchidales,Orchidaceae,Stelis,butcheri
14008,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,edentatum
14009,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,callitrophilum
14010,Species+,Plantae,,,Cycadales,Cycadaceae,Cycas,bifida
14012,Species+,Plantae,,,Orchidales,Orchidaceae,Rhynchostele,stellata
14013,Species+,Plantae,,,Orchidales,Orchidaceae,Leucohyle,subulata
14014,Species+,Plantae,,,Orchidales,Orchidaceae,Biermannia,sarcanthoides
14015,Species+,Plantae,,,Caryophyllales,Cactaceae,Schlumbergera,microsphaerica
14016,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,xiphophyllum
14017,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,rex
14018,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,lancilabium
14019,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,perpusillum
14020,Species+,Plantae,,,Orchidales,Orchidaceae,Rhyncholaelia,glauca
14695,Species+,Plantae,,,Orchidales,Orchidaceae,Bletia,greenmaniana
14021,Species+,Plantae,,,Orchidales,Orchidaceae,Encyclia,linearifolioides
14022,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,rhabdodes
14023,Species+,Plantae,,,Orchidales,Orchidaceae,Spiranthes,spiralis
14024,Species+,Plantae,,,Orchidales,Orchidaceae,Angraecum,cornigerum
14025,Species+,Plantae,,,Caryophyllales,Cactaceae,Hylocereus,trigonus
14026,Species+,Plantae,,,Orchidales,Orchidaceae,Ceratostylis,brevibrachiata
14027,Species+,Plantae,,,Caryophyllales,Cactaceae,Parodia,permutata
14028,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,bottae
14029,Species+,Plantae,,,Orchidales,Orchidaceae,Polystachya,testuana
14030,Species+,Plantae,,,Caryophyllales,Cactaceae,Opuntia,dactylifera
14031,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,lampongense
14032,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,viduiflora
14033,Species+,Plantae,,,Orchidales,Orchidaceae,Sobralia,wercklei
14034,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,ciliatum
14035,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,entomonopsis
14036,Species+,Plantae,,,Orchidales,Orchidaceae,Phaius,tankervilliae
14037,Species+,Plantae,,,Orchidales,Orchidaceae,Habenaria,carnea
14038,Species+,Plantae,,,Orchidales,Orchidaceae,Cycnoches,christensonii
14039,Species+,Plantae,,,Orchidales,Orchidaceae,Trichopilia,hennisiana
14040,Species+,Plantae,,,Orchidales,Orchidaceae,Coelogyne,swaniana
14041,Species+,Plantae,,,Orchidales,Orchidaceae,Chysis,tricostata
14042,Species+,Plantae,,,Orchidales,Orchidaceae,Chamaeangis,vesicata
14043,Species+,Plantae,,,Orchidales,Orchidaceae,Oerstedella,caligaria
14044,Species+,Plantae,,,Orchidales,Orchidaceae,Angraecum,brachyrhopalon
14045,Species+,Plantae,,,Caryophyllales,Cactaceae,Pseudorhipsalis,ramulosa
14046,Species+,Plantae,,,Orchidales,Orchidaceae,Aerides,rosea
14047,Species+,Plantae,,,Orchidales,Orchidaceae,Epidendrum,ilense
14048,Species+,Plantae,,,Orchidales,Orchidaceae,Epidendrum,strobiliferum
14049,Species+,Plantae,,,Orchidales,Orchidaceae,Jumellea,filicornoides
14050,Species+,Plantae,,,Orchidales,Orchidaceae,Paphiopedilum,insigne
14051,Species+,Plantae,,,Caryophyllales,Cactaceae,Coryphantha,maiz-tablasensis
14052,Species+,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,poeppigii
14053,Species+,Plantae,,,Caryophyllales,Cactaceae,Espostoa,guentheri
14054,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,arahaka
14055,Species+,Plantae,,,Orchidales,Orchidaceae,Platanthera,micrantha
14056,Species+,Plantae,,,Orchidales,Orchidaceae,Calanthe,pumila
14057,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,hainanense
14059,Species+,Plantae,,,Orchidales,Orchidaceae,Catasetum,decipiens
14060,Species+,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,marksiana
14064,Species+,Plantae,,,Orchidales,Orchidaceae,Malaxis,pollardii
14065,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,knobelii
14066,Species+,Plantae,,,Orchidales,Orchidaceae,Pleurothallis,rhomboglossa
14067,Species+,Plantae,,,Orchidales,Orchidaceae,Systeloglossum,acuminatum
14068,Species+,Plantae,,,Caryophyllales,Cactaceae,Lepismium,lumbricoides
14069,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,acaroi
14070,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,bismarckense
14071,Species+,Plantae,,,Nepenthales,Nepenthaceae,Nepenthes,gracillima
14072,Species+,Plantae,,,Caryophyllales,Cactaceae,Opuntia,alcerrecensis
14073,Species+,Plantae,,,Orchidales,Orchidaceae,Podochilus,gracilis
14074,Species+,Plantae,,,Orchidales,Orchidaceae,Laelia,flava
14075,Species+,Plantae,,,Orchidales,Orchidaceae,Habenaria,barnesii
14076,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,demissa
14077,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,amicorum
14078,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,gracilicaulis
14079,Species+,Plantae,,,Orchidales,Orchidaceae,Cleisostoma,subulatum
14080,Species+,Plantae,,,Orchidales,Orchidaceae,Elleanthus,tricallosus
14081,Species+,Plantae,,,Orchidales,Orchidaceae,Trisetella,didyma
14082,Species+,Plantae,,,Cycadales,Cycadaceae,Cycas,fugax
14083,Species+,Plantae,,,Gentianales,Asclepiadaceae,Ceropegia,galeata
14084,Species+,Plantae,,,Caryophyllales,Cactaceae,Disocactus,eichlamii
14085,Species+,Plantae,,,Orchidales,Orchidaceae,Prasophyllum,suaveolens
14086,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,bifarium
14087,Species+,Plantae,,,Orchidales,Orchidaceae,Polystachya,megalogenys
14088,Species+,Plantae,,,Orchidales,Orchidaceae,Genoplesium,alticolum
14089,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,cirrhoglossum
14090,Species+,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,nigra
14091,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,pahangense
14092,Species+,Plantae,,,Orchidales,Orchidaceae,Malaxis,novogaliciana
14093,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,wechsbergerii
14094,Species+,Plantae,,,Liliales,Liliaceae,Aloe,bukobana
14095,Species+,Plantae,,,Orchidales,Orchidaceae,Pennilabium,acuminatum
14096,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,iterans
14097,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,johannis
14099,Species+,Plantae,,,Sapindales,Rutaceae,Boronia,citriodora
14100,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,bracteatum
14101,Species+,Plantae,,,Orchidales,Orchidaceae,Angraecum,cornucopiae
14102,Species+,Plantae,,,Caryophyllales,Portulacaceae,Anacampseros,filamentosa
14105,Species+,Plantae,,,Caryophyllales,Cactaceae,Stenocactus,coptonogonus
14106,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,deltatum
14108,Species+,Plantae,,,Caryophyllales,Cactaceae,Stetsonia,coryne
14109,Species+,Plantae,,,Orchidales,Orchidaceae,Vanda,concolor
14110,Species+,Plantae,,,Caryophyllales,Cactaceae,Matucana,aureiflora
14111,Species+,Plantae,,,Orchidales,Orchidaceae,Epidendrum,durangense
14112,Species+,Plantae,,,Orchidales,Orchidaceae,Chiloglottis,formicifera
14113,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,prianganense
14114,Species+,Plantae,,,Caryophyllales,Cactaceae,Cleistocactus,pungens
14115,Species+,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,punctata
14116,Species+,Plantae,,,Orchidales,Orchidaceae,Catasetum,laminatum
14117,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,spissum
14118,Species+,Plantae,,,Orchidales,Orchidaceae,Roezliella,malleifera
14119,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,schuetzei
14120,Species+,Plantae,,,Orchidales,Orchidaceae,Sophronitella,violacea
14121,Species+,Plantae,,,Liliales,Liliaceae,Aloe,ferox
14122,Species+,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,tepexicensis
14123,Species+,Plantae,,,Orchidales,Orchidaceae,Ophrys,gottfriediana
14124,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,petiolare
14125,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,connatum
14126,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,eyassiana
14127,Species+,Plantae,,,Orchidales,Orchidaceae,Lepanthes,delphax
14128,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,chameleon
14129,Species+,Plantae,,,Orchidales,Orchidaceae,Coelogyne,schilleriana
14130,Species+,Plantae,,,Orchidales,Orchidaceae,Encyclia,unaensis
14131,Species+,Plantae,,,Orchidales,Orchidaceae,Pedilochilus,angustifolium
14132,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,cupularis
14133,Species+,Plantae,,,Orchidales,Orchidaceae,Polystachya,flavescens
14134,Species+,Plantae,,,Nepenthales,Nepenthaceae,Nepenthes,albomarginata
14135,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,atratum
14136,Species+,Plantae,,,Liliales,Liliaceae,Aloe,delphinensis
14137,Species+,Plantae,,,Orchidales,Orchidaceae,Telipogon,guila
14138,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,midas
14139,Species+,Plantae,,,Orchidales,Orchidaceae,Calanthe,flava
14140,Species+,Plantae,,,Orchidales,Orchidaceae,Stereochilus,erinaceus
14141,Species+,Plantae,,,Orchidales,Orchidaceae,Microtis,globula
14142,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,sinuosum
14143,Species+,Plantae,,,Caryophyllales,Cactaceae,Echinocereus,pamanesiorum
14144,Species+,Plantae,,,Cycadales,Cycadaceae,Cycas,hainanensis
14145,Species+,Plantae,,,Orchidales,Orchidaceae,Malaxis,pandurata
14146,Species+,Plantae,,,Gentianales,Asclepiadaceae,Ceropegia,barbata
14150,Species+,Plantae,,,Caryophyllales,Cactaceae,Opuntia,pennellii
14151,Species+,Plantae,,,Orchidales,Orchidaceae,Oberonia,bicornis
14152,Species+,Plantae,,,Orchidales,Orchidaceae,Pachystele,corallorhiza
14153,Species+,Plantae,,,Gentianales,Asclepiadaceae,Ceropegia,brevicollis
14154,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,cubicum
14155,Species+,Plantae,,,Caryophyllales,Cactaceae,Opuntia,miquelii
14156,Species+,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,neopalmeri
14157,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,denticulatum
14158,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,liliacinum
14159,Species+,Plantae,,,Orchidales,Orchidaceae,Cleistes,unifoliata
14160,Species+,Plantae,,,Liliales,Liliaceae,Aloe,dichotoma
14161,Species+,Plantae,,,Caryophyllales,Cactaceae,Cephalocereus,totolapensis
14162,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,caloglossum
14163,Species+,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,andina
14164,Species+,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,fulgens
14166,Species+,Plantae,,,Orchidales,Orchidaceae,Paphiopedilum,charlesworthii
14167,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,obovatifolium
14168,Species+,Plantae,,,Orchidales,Orchidaceae,Angraecum,firthii
14169,Species+,Plantae,,,Orchidales,Orchidaceae,Paphiopedilum,cerveranum
14170,Species+,Plantae,,,Orchidales,Orchidaceae,Arachnis,labrosa
14171,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,xantanthum
14172,Species+,Plantae,,,Orchidales,Orchidaceae,Paphiopedilum,barbatum
14173,Species+,Plantae,,,Caryophyllales,Cactaceae,Melocactus,curvispinus
14174,Species+,Plantae,,,Orchidales,Orchidaceae,Epidendrum,lowilliamsii
14175,Species+,Plantae,,,Orchidales,Orchidaceae,Malaxis,tixieri
14176,Species+,Plantae,,,Orchidales,Orchidaceae,Habenaria,socotrana
14177,Species+,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,caracasana
14178,Species+,Plantae,,,Orchidales,Orchidaceae,Vanda,vipanii
14179,Species+,Plantae,,,Orchidales,Orchidaceae,Brassia,jipijapensis
14180,Species+,Plantae,,,Gentianales,Asclepiadaceae,Ceropegia,bulbosa
14181,Species+,Plantae,,,Orchidales,Orchidaceae,Coelogyne,rhabdobulbon
14182,Species+,Plantae,,,Orchidales,Orchidaceae,Bifrenaria,wendlandiana
14183,Species+,Plantae,,,Caryophyllales,Cactaceae,Echinocactus,texensis
14184,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,sanguinolentum
14185,Species+,Plantae,,,Orchidales,Orchidaceae,Ophrys,phrygia
14186,Species+,Plantae,,,Orchidales,Orchidaceae,Pseudogoodyera,wrightii
14188,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,windsorense
14189,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,furcata
14190,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,lobbii
14191,Species+,Plantae,,,Orchidales,Orchidaceae,Angraecum,meirax
14192,Species+,Plantae,,,Nepenthales,Nepenthaceae,Nepenthes,reinwardtiana
14193,Species+,Plantae,,,Orchidales,Orchidaceae,Diodonopsis,anachaeta
14194,Species+,Plantae,,,Orchidales,Orchidaceae,Angraecum,pinifolium
14195,Species+,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,rumphii
14196,Species+,Plantae,,,Orchidales,Orchidaceae,Epidendrum,trianthum
14197,Species+,Plantae,,,Orchidales,Orchidaceae,Oncidium,reflexum
14198,Species+,Plantae,,,Orchidales,Orchidaceae,Queteletia,plantaginifolia
14199,Species+,Plantae,,,Orchidales,Orchidaceae,Epidendrum,pastranae
14200,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,tripetalum
14201,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,endertii
14202,Species+,Plantae,,,Orchidales,Orchidaceae,Aphyllorchis,pallida
14203,Species+,Plantae,,,Orchidales,Orchidaceae,Catasetum,longifolium
14205,Species+,Plantae,,,Orchidales,Orchidaceae,Coelogyne,elmeri
14206,Species+,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,annae
14207,Species+,Plantae,,,Orchidales,Orchidaceae,Govenia,bella
14208,Species+,Plantae,,,Fabales,Leguminosae,Dalbergia,curtisii
14209,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,rugosum
14210,Species+,Plantae,,,Myrtales,Myrtaceae,Verticordia,attenuata
14211,Species+,Plantae,,,Caryophyllales,Cactaceae,Opuntia,marenae
14212,Species+,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,subglandulosa
14213,Species+,Plantae,,,Liliales,Liliaceae,Aloe,fimbrialis
14214,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,tricorne
14215,Species+,Plantae,,,Caryophyllales,Cactaceae,Parodia,ritteri
14216,Species+,Plantae,,,Caryophyllales,Cactaceae,Haageocereus,icensis
14217,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,leonensis
14218,Species+,Plantae,,,Caryophyllales,Cactaceae,Coryphantha,ramillosa
14219,Species+,Plantae,,,Orchidales,Orchidaceae,Malaxis,tenuis
14220,Species+,Plantae,,,Orchidales,Orchidaceae,Thecostele,alata
14221,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,indecora
14222,Species+,Plantae,,,Caryophyllales,Cactaceae,Echinopsis,adolfofriedrichii
14223,Species+,Plantae,,,Orchidales,Orchidaceae,Papperitzia,leiboldii
14224,Species+,Plantae,,,Orchidales,Orchidaceae,Liparis,plicata
14225,Species+,Plantae,,,Orchidales,Orchidaceae,Ophrys,dyris
14226,Species+,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,grata
14227,Species+,Plantae,,,Caryophyllales,Cactaceae,Parodia,warasii
14228,Species+,Plantae,,,Nepenthales,Nepenthaceae,Nepenthes,kinabaluensis
14229,Species+,Plantae,,,Orchidales,Orchidaceae,Angraecum,bicallosum
14230,Species+,Plantae,,,Orchidales,Orchidaceae,Trichoceros,platyceros
14231,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,beccarii
14232,Species+,Plantae,,,Orchidales,Orchidaceae,Acianthus,sublestus
14233,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,leytense
14234,Species+,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,stolzei
14235,Species+,Plantae,,,Orchidales,Orchidaceae,Oberonia,stenophylla
14236,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,phreatiopse
14237,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,chanii
14238,Species+,Plantae,,,Caryophyllales,Cactaceae,Espostoa,lanata
14239,Species+,Plantae,,,Caryophyllales,Cactaceae,Copiapoa,serpentisulcata
14240,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,coniferum
14241,Species+,Plantae,,,Orchidales,Orchidaceae,Dracula,insolita
14242,Species+,Plantae,,,Orchidales,Orchidaceae,Vanilla,cucullata
14243,Species+,Plantae,,,Caryophyllales,Cactaceae,Parodia,meonacantha
14244,Species+,Plantae,,,Orchidales,Orchidaceae,Lycaste,tricolor
14245,Species+,Plantae,,,Liliales,Amaryllidaceae,Galanthus,cilicicus
14246,Species+,Plantae,,,Orchidales,Orchidaceae,Cheirostylis,montana
14247,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,gutierrezii
14248,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,stabile
14249,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,ejiriana
14250,Species+,Plantae,,,Caryophyllales,Cactaceae,Stenocereus,beneckei
14251,Species+,Plantae,,,Orchidales,Orchidaceae,Diaphananthe,ovalis
14252,Species+,Plantae,,,Caryophyllales,Cactaceae,Discocactus,zehntneri
14253,Species+,Plantae,,,Caryophyllales,Cactaceae,Echinocereus,fendleri
14254,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,porphyrea
14255,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,aggregatum
14256,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,alaticaulinum
14257,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,clandestinum
14258,Species+,Plantae,,,Orchidales,Orchidaceae,Campylocentrum,helorrhizum
14259,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,impostor
14260,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,echinochilum
14261,Species+,Plantae,,,Caryophyllales,Cactaceae,Cipocereus,minensis
14262,Species+,Plantae,,,Orchidales,Orchidaceae,Sobralia,labiata
14263,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,atrox
14264,Species+,Plantae,,,Orchidales,Orchidaceae,Neottia,inayatii
14265,Species+,Plantae,,,Orchidales,Orchidaceae,Chiloglottis,palachila
14266,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,phalaenopsis
14267,Species+,Plantae,,,Orchidales,Orchidaceae,Gastrodia,abscondita
14268,Species+,Plantae,,,Orchidales,Orchidaceae,Pleurothallis,hemileuca
14270,Species+,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,gariepina
14271,Species+,Plantae,,,Orchidales,Orchidaceae,Bifrenaria,aurea
14272,Species+,Plantae,,,Orchidales,Orchidaceae,Masdevallia,valenciae
14273,Species+,Plantae,,,Orchidales,Orchidaceae,Disa,ovalifolia
14274,Species+,Plantae,,,Orchidales,Orchidaceae,Encyclia,dichroma
14275,Species+,Plantae,,,Caryophyllales,Cactaceae,Opuntia,saxicola
14276,Species+,Plantae,,,Caryophyllales,Cactaceae,Cleistocactus,paraguariensis
14277,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,limii
14278,Species+,Plantae,,,Orchidales,Orchidaceae,Dendrobium,tosaense
14279,Species+,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,riyanum
14280,Species+,Plantae,,,Orchidales,Orchidaceae,Aerides,augustiana
