GBIF Taxon key,GBIF scientific name,rank,kingdom_name,provided species name,speciesplusID
2842849,Bulbophyllum therezienii Bosser,SPECIES,Plantae,Bulbophyllum therezienii,28621
2817284,Restrepia radulifera Luer & R.Escobar,SPECIES,Plantae,Restrepia radulifera,28622
5619434,Opuntia huajuapensis Bravo,SPECIES,Plantae,Opuntia huajuapensis,28623
2843760,Bulbophyllum cheiropetalum Ridl.,SPECIES,Plantae,Bulbophyllum cheiropetalum,28624
2848077,Masdevallia lehmannii Rchb.f.,SPECIES,Plantae,Masdevallia lehmannii,28625
5305723,Cymbidium tigrinum C.S.P.Parish ex Hook.,SPECIES,Plantae,Cymbidium tigrinum,28626
2848442,Masdevallia welischii Luer,SPECIES,Plantae,Masdevallia welischii,28627
5306242,Ponera glomerata Correll,SPECIES,Plantae,Ponera glomerata,28628
2795158,Calanthe buccinifera Rolfe ex Hemsl.,SPECIES,Plantae,Calanthe buccinifera,28629
2827160,Encyclia kienastii (Rchb.f.) Dressler & G.E.Pollard,SPECIES,Plantae,Encyclia kienastii,28630
2847172,Scaphyglottis arctata (Dressler) B.R.Adams,SPECIES,Plantae,Scaphyglottis arctata,28631
3702209,Nepenthes hispida Beck,SPECIES,Plantae,Nepenthes hispida,28632
5315469,Dendrobium pendulum Roxb.,SPECIES,Plantae,Dendrobium pendulum,28633
2968812,Dalbergia lemurica Bosser & R.Rabev.,SPECIES,Plantae,Dalbergia lemurica,28634
2851692,Lepanthes truncata Luer & Dressler,SPECIES,Plantae,Lepanthes truncata,28635
3955506,Pterocactus megliolii Kiesling,SPECIES,Plantae,Pterocactus megliolii,28636
3084438,Coryphantha recurvata (Engelm.) Britt. & Rose,SPECIES,Plantae,Coryphantha recurvata,28637
2843191,Bulbophyllum electrinum Seidenf.,SPECIES,Plantae,Bulbophyllum electrinum,28638
2845670,Bulbophyllum elassonotum Summerh.,SPECIES,Plantae,Bulbophyllum elassonotum,28639
2847624,Pterostylis bureaviana Schltr.,SPECIES,Plantae,Pterostylis bureaviana,28640
3066035,Euphorbia misera Benth.,SPECIES,Plantae,Euphorbia misera,28641
2786553,Pleurothallis stevensonii Luer,SPECIES,Plantae,Pleurothallis stevensonii,28642
2832347,Domingoa susiana Dod,SPECIES,Plantae,Domingoa susiana,28643
2683281,Cycas chevalieri Leandri,SPECIES,Plantae,Cycas chevalieri,28644
7282849,Mammillaria sempervivi DC.,SPECIES,Plantae,Mammillaria sempervivi,28645
7280099,Eriosyce taltalensis (Hutchison) Katt.,SPECIES,Plantae,Eriosyce taltalensis,28646
2784101,Disa salteri G.J.Lewis,SPECIES,Plantae,Disa salteri,28647
2683751,Encephalartos woodii Sander,SPECIES,Plantae,Encephalartos woodii,28648
2811696,Coelogyne renae Gravend. & de Vogel,SPECIES,Plantae,Coelogyne renae,28649
5371711,Adonis vernalis L.,SPECIES,Plantae,Adonis vernalis,28650
3946498,Browningia microsperma (Werderm. & Backeb.) W.T.Marshall,SPECIES,Plantae,Browningia microsperma,28652
2778068,Aloe lomatophylloides Balf. f.,SPECIES,Plantae,Aloe lomatophylloides,28653
2839117,Gongora grossa Rchb.f.,SPECIES,Plantae,Gongora grossa,28654
2811485,Coelogyne tommii Gravend. & P.O'Byrne,SPECIES,Plantae,Coelogyne tommii,28655
2805677,Sigmatostalix tenuirostris Kraenzl.,SPECIES,Plantae,Sigmatostalix tenuirostris,28656
4927403,Ariocarpus scaphirostris Boed.,SPECIES,Plantae,Ariocarpus scaphirostris,28657
2793965,Encyclia radiata (Lindl.) Dressler,SPECIES,Plantae,Encyclia radiata,28658
3068261,Euphorbia gentilis N.E.Br.,SPECIES,Plantae,Euphorbia gentilis,28659
2811502,Coelogyne chrysotropis Schltr.,SPECIES,Plantae,Coelogyne chrysotropis,28660
3958085,Copiapoa solaris (F.Ritter) F.Ritter,SPECIES,Plantae,Copiapoa solaris,28661
2783919,Disa equestris Rchb.f.,SPECIES,Plantae,Disa equestris,28662
3960644,Stenocereus dumortieri (Scheidw.) Buxb.,SPECIES,Plantae,Stenocereus dumortieri,28663
3942053,Selenicereus wittii (Schum.) G.D.Rowley,SPECIES,Plantae,Selenicereus wittii,28664
2783181,Vanda coerulescens Griff.,SPECIES,Plantae,Vanda coerulescens,28665
5529694,Alsophila manniana (Hook.) R.M.Tryon,SPECIES,Plantae,Alsophila manniana,28666
3068069,Euphorbia deightonii Croizat,SPECIES,Plantae,Euphorbia deightonii,28667
2848809,Masdevallia bicornis Luer,SPECIES,Plantae,Masdevallia bicornis,28668
2833507,Angraecum pusillum Lindl.,SPECIES,Plantae,Angraecum pusillum,28669
2803935,Catasetum gomezii G.A.Romero & Carnevali,SPECIES,Plantae,Catasetum gomezii,28670
2839123,Gongora horichiana Fowlie,SPECIES,Plantae,Gongora horichiana,28671
5317738,Dendrobium fulminicaule J.J.Sm.,SPECIES,Plantae,Dendrobium fulminicaule,28672
3651054,Miltonia ‰Ñ_castanea Rolfe,SPECIES,Plantae,Miltonia castanea,28673
5284166,Zamia splendens Schutzman,SPECIES,Plantae,Zamia splendens,28674
2844451,Bulbophyllum emarginatum (Finet) J.J.Sm.,SPECIES,Plantae,Bulbophyllum emarginatum,28675
2836893,Aerangis fastuosa (Rchb.f.) Schltr.,SPECIES,Plantae,Aerangis fastuosa,28676
2811662,Coelogyne squamulosa J.J.Sm.,SPECIES,Plantae,Coelogyne squamulosa,28677
2843096,Bulbophyllum putidum (Teijsm. & Binn.) J.J.Sm.,SPECIES,Plantae,Bulbophyllum putidum,28678
5315393,Dendrobium rigidifolium Rolfe,SPECIES,Plantae,Dendrobium rigidifolium,28679
2814289,Phragmipedium besseae Dodson & J.Kuhn,SPECIES,Plantae,Phragmipedium besseae,28680
2778205,Aloe guillaumetii Cremers,SPECIES,Plantae,Aloe guillaumetii,28681
2844660,Bulbophyllum coccinatum H.Perrier,SPECIES,Plantae,Bulbophyllum coccinatum,28682
2850075,Stenorrhynchos macranthum (Rchb.f.) Cogn.,SPECIES,Plantae,Stenorrhynchos macranthum,28683
2778213,Aloe schweinfurthii Baker,SPECIES,Plantae,Aloe schweinfurthii,28684
3067854,Euphorbia micracantha Boiss.,SPECIES,Plantae,Euphorbia micracantha,28685
2794560,Bletia nelsonii Ames,SPECIES,Plantae,Bletia nelsonii,28686
2777875,Aloe pustuligemma L.E.Newton,SPECIES,Plantae,Aloe pustuligemma,28687
5311748,Eulophia zeyheriana Sond.,SPECIES,Plantae,Eulophia zeyheriana,28688
3069907,Euphorbia tholicola L.C.Leach,SPECIES,Plantae,Euphorbia tholicola,28689
7281948,Mammillaria albilanata Backeb.,SPECIES,Plantae,Mammillaria albilanata,28690
2777168,Aloe ramosissima Pillans,SPECIES,Plantae,Aloe ramosissima,28691
7150743,Ceropegia fimbriata E. Mey.,SPECIES,Plantae,Ceropegia fimbriata,28692
2777686,Aloe metallica Engl. & Gilg,SPECIES,Plantae,Aloe metallica,28693
2815316,Eria pilifera Ridl.,SPECIES,Plantae,Eria pilifera,28694
2846186,Bulbophyllum profusum Ames,SPECIES,Plantae,Bulbophyllum profusum,28695
2790753,Platystele calymma Luer,SPECIES,Plantae,Platystele calymma,28696
5384050,Opuntia cochenillifera (L.) P. Mill.,SPECIES,Plantae,Opuntia cochenillifera,28697
2833741,Angraecum doratophyllum Summerh.,SPECIES,Plantae,Angraecum doratophyllum,28698
5620969,Epiphyllum pittieri Britton & Rose,SPECIES,Plantae,Epiphyllum pittieri,28699
2828888,Habenaria medusa Kraenzl.,SPECIES,Plantae,Habenaria medusa,28700
2846525,Trichocentrum teres (Ames & C.Schweinf.) M.W.Chase & N.H.Williams,SPECIES,Plantae,Trichocentrum teres,28701
3573022,Ceropegia thwaitesii Hook.,SPECIES,Plantae,Ceropegia thwaitesii,28702
2803773,Catasetum maranhense Lacerda & Silva,SPECIES,Plantae,Catasetum maranhense,28703
2806973,Cryptostylis subulata (Labill.) Rchb.f.,SPECIES,Plantae,Cryptostylis subulata,28704
7167254,Nepenthes ampullaria Jack,SPECIES,Plantae,Nepenthes ampullaria,28705
5305549,Cymbidium schroederi Rolfe,SPECIES,Plantae,Cymbidium schroederi,28706
5318361,Maxillaria piestopus Schltr.,SPECIES,Plantae,Maxillaria piestopus,28707
5311849,Eulophia candida (Lindl.) Hook.f.,SPECIES,Plantae,Eulophia candida,28708
2783645,Disa longicornu L.f.,SPECIES,Plantae,Disa longicornu,28709
2849081,Masdevallia akemiana Kè niger & Sijm,SPECIES,Plantae,Masdevallia akemiana,28710
2742283,Trillium grandiflorum (Michx.) Salisb.,SPECIES,Plantae,Trillium grandiflorum,28711
2842912,Bulbophyllum incarum Kraenzl.,SPECIES,Plantae,Bulbophyllum incarum,28712
2791350,Cochleanthes lobata Garay,SPECIES,Plantae,Cochleanthes lobata,28713
3068152,Euphorbia holmesiae Lavranos,SPECIES,Plantae,Euphorbia holmesiae,28714
2844092,Bulbophyllum kautskyi Toscano,SPECIES,Plantae,Bulbophyllum kautskyi,28715
2795144,Calanthe hennisii Loher,SPECIES,Plantae,Calanthe hennisii,28716
2842877,Bulbophyllum oobulbum Schltr.,SPECIES,Plantae,Bulbophyllum oobulbum,28717
5321380,Pleione yunnanensis (Rolfe) Rolfe,SPECIES,Plantae,Pleione yunnanensis,28718
2683285,Cycas desolata P.I. Forst.,SPECIES,Plantae,Cycas desolata,28719
2818983,Pedilochilus grandifolius P.Royen,SPECIES,Plantae,Pedilochilus grandifolium,28720
2828919,Habenaria hymenophylla Schltr.,SPECIES,Plantae,Habenaria hymenophylla,28721
2788096,Bollea lawrenceana Rchb.f.,SPECIES,Plantae,Bollea lawrenciana,28723
5384062,Opuntia vivipara Rose (pro sp.),SPECIES,Plantae,Opuntia vivipara,28724
2851640,Lepanthes chiriquensis Schltr.,SPECIES,Plantae,Lepanthes chiriquensis,28725
2798735,Malleola andamanica N.P.Balakr. & N.Bhargava,SPECIES,Plantae,Malleola andamanica,28726
2735936,Chrysalidocarpus lutescens H.Wendl.,SPECIES,Plantae,Chrysalidocarpus lutescens,28727
2683267,Cycas nongnoochiae K.D. Hill,SPECIES,Plantae,Cycas nongnoochiae,28728
2851823,Lepanthes tridens Ames,SPECIES,Plantae,Lepanthes tridens,28729
2777887,Aloe immaculata Pillans,SPECIES,Plantae,Aloe immaculata,28730
2944747,Platymiscium pleiostachyum Donn.Sm.,SPECIES,Plantae,Platymiscium pleiostachyum,28731
2851865,Lepanthes trichodactyla Lindl.,SPECIES,Plantae,Lepanthes trichodactyla,28732
5420126,Verticordia gracilis A.S.George,SPECIES,Plantae,Verticordia gracilis,28733
4071101,Diospyros microrhombus Hiern,SPECIES,Plantae,Diospyros microrhombus,28734
2840644,Goodyera major Ames & Correll,SPECIES,Plantae,Goodyera major,28735
2848536,Masdevallia hirtzii Luer & Andreetta,SPECIES,Plantae,Masdevallia hirtzii,28736
2811637,Coelogyne integra Schltr.,SPECIES,Plantae,Coelogyne integra,28737
2843996,Bulbophyllum sukhakulii Seidenf.,SPECIES,Plantae,Bulbophyllum sukhakulii,28738
2848080,Masdevallia densiflora Schltr.,SPECIES,Plantae,Masdevallia densiflora,28739
3068814,Euphorbia applanata Thulin & Al-Gifri,SPECIES,Plantae,Euphorbia applanata,28741
2811094,Aerides emericii Rchb.f.,SPECIES,Plantae,Aerides emericii,28743
3573093,Ceropegia taprobanica H. Huber,SPECIES,Plantae,Ceropegia taprobanica,28744
2790825,Pseudocentrum hoffmannii (Rchb.f.) Rchb.f.,SPECIES,Plantae,Pseudocentrum hoffmannii,28745
5384215,Pereskia aculeata P. Mill.,SPECIES,Plantae,Pereskia aculeata,28746
2783173,Vanda testacea (Lindl.) Rchb.f.,SPECIES,Plantae,Vanda testacea,28747
2817266,Restrepia wageneri Rchb.f.,SPECIES,Plantae,Restrepia wageneri,28748
2683778,Encephalartos ghellinckii Lem.,SPECIES,Plantae,Encephalartos ghellinckii,28749
2789472,Eria aporina Hook.f.,SPECIES,Plantae,Eria aporina,28750
2795126,Calanthe izu-insularis (Satomi) Ohwi & Satomi,SPECIES,Plantae,Calanthe izu-insularis,28751
7280657,Mammillaria discolor Haw.,SPECIES,Plantae,Mammillaria discolor,28752
2849117,Masdevallia schroederiana H.J.Veitch,SPECIES,Plantae,Masdevallia schroederiana,28753
5323864,Brassia verrucosa Bateman ex Lindl.,SPECIES,Plantae,Brassia verrucosa,28754
2801202,Cattleya dowiana Bateman & Rchb.f.,SPECIES,Plantae,Cattleya dowiana,28755
2683260,Cycas angulata R. Br.,SPECIES,Plantae,Cycas angulata,28756
5274891,Alsophila aquilina Christ,SPECIES,Plantae,Alsophila aquilina,28757
2789042,Sunipia jainii Hynn. & Malhotra,SPECIES,Plantae,Sunipia jainii,28758
7283769,Mammillaria polythele Mart.,SPECIES,Plantae,Mammillaria polythele,28759
2839076,Gongora rosea (Cogn.) R.Rice,SPECIES,Plantae,Gongora rosea,28760
5620791,Melocactus mazelianus ?ÌÎha,SPECIES,Plantae,Melocactus mazelianus,28761
3067047,Euphorbia alcicornis Baker,SPECIES,Plantae,Euphorbia alcicornis,28762
2783166,Vanda cristata Wall. ex Lindl.,SPECIES,Plantae,Vanda cristata,28763
2742209,Trillium pusillum Michx.,SPECIES,Plantae,Trillium pusillum,28764
2816418,Spathoglottis pubescens Lindl.,SPECIES,Plantae,Spathoglottis pubescens,28765
2851127,Lepanthes horichii Luer,SPECIES,Plantae,Lepanthes horchii,28766
5313270,Laelia gracilis Pabst,SPECIES,Plantae,Laelia gracilis,28767
3067505,Euphorbia elliotii Leandri,SPECIES,Plantae,Euphorbia elliotii,28768
2844354,Bulbophyllum phalaenopsis J.J.Sm.,SPECIES,Plantae,Bulbophyllum phalaenopsis,28769
2844396,Bulbophyllum levinei Schltr.,SPECIES,Plantae,Bulbophyllum levinei,28770
2787503,Pleurothallis nelsonii Ames,SPECIES,Plantae,Pleurothallis nelsonii,28771
2803762,Catasetum cochabambanum Dodson & R.Våásquez,SPECIES,Plantae,Catasetum cochabambanum,28772
3568859,Gonystylus areolatus,SPECIES,Plantae,Gonystylus areolatus,28773
2836892,Aerangis splendida J.Stewart & la Croix,SPECIES,Plantae,Aerangis splendida,28774
2796124,Bifrenaria silvana V.P.Castro,SPECIES,Plantae,Bifrenaria silvana,28775
2804024,Catasetum pohlianum P.Castro & Campacci,SPECIES,Plantae,Catasetum pohlianum,28776
5313660,Rodriguezia flavida Garay & Dunst.,SPECIES,Plantae,Rodriguezia flavida,28777
2803137,Zeuxine gracilis (Breda) Blume,SPECIES,Plantae,Zeuxine gracilis,28778
3941247,Cleistocactus icosagonus F.A.C.Weber,SPECIES,Plantae,Cleistocactus icosagonus,28779
3942130,Selenicereus testudo (Karw. ex Zucc.) Buxb.,SPECIES,Plantae,Selenicereus testudo,28780
3950614,Parodia carambeiensis (Buining & Brederoo) Hofacker,SPECIES,Plantae,Parodia carambeiensis,28781
2845971,Bulbophyllum toilliezae Bosser,SPECIES,Plantae,Bulbophyllum toilliezae,28782
7280342,Eriosyce aurata (Pfeiff) Backeb.,SPECIES,Plantae,Eriosyce aurata,28783
5316801,Dendrobium pseudointricatum Guillaumin,SPECIES,Plantae,Dendrobium pseudointricatum,28785
3600021,Cyathea rojasii Christ,SPECIES,Plantae,Cyathea rojasii,28786
2839168,Gongora sphaerica Jenny,SPECIES,Plantae,Gongora sphaerica,28787
2777417,Aloe minima Baker,SPECIES,Plantae,Aloe minima,28788
2833760,Angraecum egertonii Rendle,SPECIES,Plantae,Angraecum egertonii,28789
5324966,Appendicula anceps Blume,SPECIES,Plantae,Appendicula anceps,28790
5317552,Dendrobium huoshanense Z.Z.Tang & S.J.Cheng,SPECIES,Plantae,Dendrobium huoshanense,28791
5312325,Prescottia plantaginea Lindl.,SPECIES,Plantae,Prescottia plantaginea,28792
2777221,Aloe vogtsii Reynolds,SPECIES,Plantae,Aloe vogtsii,28793
5637147,Banksia tricuspis Meisn.,SPECIES,Plantae,Banksia tricuspis,28794
2845228,Bulbophyllum ciliolatum Schltr.,SPECIES,Plantae,Bulbophyllum ciliolatum,28795
2683294,Cycas badensis K.D. Hill,SPECIES,Plantae,Cycas badensis,28796
5315544,Dendrobium calcariferum Carr,SPECIES,Plantae,Dendrobium calcariferum,28797
2801511,Stanhopea napoensis Dodson,SPECIES,Plantae,Stanhopea napoensis,28798
3952578,Neoraimondia herzogiana (Backeb.) Buxb. & Krainz,SPECIES,Plantae,Neoraimondia herzogiana,28799
5325313,Brachypeza archytas (Ridl.) Garay,SPECIES,Plantae,Brachypeza archytas,28800
2800725,Schiedeella pubicaulis (L.O.Williams) Burns-Bal.,SPECIES,Plantae,Schiedeella pubicaulis,28801
5305481,Cymbidium ensifolium (L.) Sw.,SPECIES,Plantae,Cymbidium ensifolium,28802
5529600,Alsophila decipiens FÌöe,SPECIES,Plantae,Alsophila decipiens,28803
7284223,Mammillaria mystax Hort. ex Pfeiff.,SPECIES,Plantae,Mammillaria mystax,28804
3960414,Cleistocactus sextonianus (Backeb.) D.R.Hunt,SPECIES,Plantae,Cleistocactus sextonianus,28805
3943292,Lasiocereus rupicola F.Ritter,SPECIES,Plantae,Lasiocereus rupicola,28806
2683533,Macrozamia fraseri Miq.,SPECIES,Plantae,Macrozamia fraseri,28807
2786903,Pleurothallis cucumeris Luer,SPECIES,Plantae,Pleurothallis cucumeris,28808
2848793,Masdevallia mataxa Kè niger & H.Mend.,SPECIES,Plantae,Masdevallia mataxa,28809
5622041,Echinopsis santaensis (Rauh & Backb.) H.Friedrich & G.D.Rowley,SPECIES,Plantae,Echinopsis santaensis,28810
5316032,Dendrobium rhabdoglossum Schltr.,SPECIES,Plantae,Dendrobium rhabdoglossum,28811
2688180,Selaginella lepidophylla (Hook. & Grev.) Spring,SPECIES,Plantae,Selaginella lepidophylla,28812
5312676,Oberonia padangensis Schltr.,SPECIES,Plantae,Oberonia padangensis,28813
2842515,Chelonistele pusilla (Ridl.) Ridl.,SPECIES,Plantae,Chelonistele pusilla,28814
2790984,Telipogon christobalensis Kraenzl.,SPECIES,Plantae,Telipogon christobalensis,28815
2795241,Calanthe davaensis Ames,SPECIES,Plantae,Calanthe davaensis,28816
2825635,Paphiopedilum emersonii Koop. & P.J.Cribb,SPECIES,Plantae,Paphiopedilum emersonii,28817
3574148,Ceropegia muzingana Malaisse,SPECIES,Plantae,Ceropegia muzingana,28818
2842726,Bulbophyllum Thouars,GENUS,Plantae,Bulbophyllum albibracteatum,28819
3995506,Conospermum eatoniae E.Pritz. ex Diels & E.Pritz.,SPECIES,Plantae,Conospermum eatoniae,28820
2848940,Masdevallia oscarii Luer & R.Escobar,SPECIES,Plantae,Masdevallia oscarii,28821
2695923,Tillandsia sprengeliana Klotzsch ex Mez,SPECIES,Plantae,Tillandsia sprengeliana,28823
2790947,Telipogon aureus Lindl.,SPECIES,Plantae,Telipogon aureus,28824
2798651,Platycoryne macroceras Summerh.,SPECIES,Plantae,Platycoryne macroceras,28825
5307512,Peristeria guttata Knowles & Westc.,SPECIES,Plantae,Peristeria guttata,28826
5316089,Dendrobium okinawense Hatus. & Ida,SPECIES,Plantae,Dendrobium okinawense,28828
7284680,Stenocereus stellatus Riccob.,SPECIES,Plantae,Stenocereus stellatus,28829
2825246,Paphiopedilum dayanum (Lindl.) Stein,SPECIES,Plantae,Paphiopedilum dayanum,28830
2829267,Habenaria avicula Schltr.,SPECIES,Plantae,Habenaria avicula,28831
5305746,Cymbidium atropurpureum (Lindl.) Rolfe,SPECIES,Plantae,Cymbidium atropurpureum,28832
2786061,Cyrtorchis ringens (Rchb.f.) Summerh.,SPECIES,Plantae,Cyrtorchis ringens,28833
2843757,Bulbophyllum sikapingense J.J.Sm.,SPECIES,Plantae,Bulbophyllum sikapingense,28834
2778091,Aloe vallaris L.C.Leach,SPECIES,Plantae,Aloe vallaris,28835
2841041,Govenia tequilana Dressler & Håágsater,SPECIES,Plantae,Govenia tequilana,28836
2844094,Bulbophyllum laciniatum (Barb.Rodr.) Cogn.,SPECIES,Plantae,Bulbophyllum laciniatum,28837
3702072,"Nepenthes jacquelineae Clarke, Davis & Tamin",SPECIES,Plantae,Nepenthes jacquelineae,28838
2816444,Spathoglottis kimballiana Hook.f.,SPECIES,Plantae,Spathoglottis kimballiana,28839
2846137,Bulbophyllum theunissenii J.J.Sm.,SPECIES,Plantae,Bulbophyllum theunissenii,28840
7282012,Rebutia minuscula K.Schum.,SPECIES,Plantae,Rebutia minuscula,28841
3702034,Nepenthes lowii Hook. f.,SPECIES,Plantae,Nepenthes lowii,28842
5384100,Opuntia oricola Philbrick,SPECIES,Plantae,Opuntia oricola,28843
2802822,Agrostophyllum javanicum Blume,SPECIES,Plantae,Agrostophyllum javanicum,28844
5524208,Aquilaria acuminata (Merr.) Quisumb.,SPECIES,Plantae,Aquilaria acuminata,28845
7281470,Matucana weberbaueri (Vaupel) Backeb.,SPECIES,Plantae,Matucana weberbaueri,28846
2843618,Bulbophyllum mesodon J.J.Verm.,SPECIES,Plantae,Bulbophyllum mesodon,28847
2790846,Telipogon biolleyi Schltr.,SPECIES,Plantae,Telipogon biolleyi,28848
2795125,Calanthe ecallosa J.J.Sm.,SPECIES,Plantae,Calanthe ecallosa,28849
3063904,Euphorbia vajravelui Binojk. & N.P.Balakr.,SPECIES,Plantae,Euphorbia vajravelui,28850
2815076,Eria thwaitesii Trimen,SPECIES,Plantae,Eria thwaitesii,28851
7279936,Lepismium houlletianum (Lemaire) Barthlott,SPECIES,Plantae,Lepismium houlletianum,28852
2843748,Bulbophyllum comberipictum J.J.Verm.,SPECIES,Plantae,Bulbophyllum comberipictum,28853
2845992,Bulbophyllum incommodum Kores,SPECIES,Plantae,Bulbophyllum incommodum,28854
2829291,Habenaria pterocarpa Thwaites,SPECIES,Plantae,Habenaria pterocarpa,28855
5383992,Leptocereus quadricostatus (Bello) Britt. & Rose,SPECIES,Plantae,Leptocereus quadricostatus,28856
7284419,Ferocactus macrodiscus Britton & Rose,SPECIES,Plantae,Ferocactus macrodiscus,28857
2778034,Aloe mayottensis A.Berger,SPECIES,Plantae,Aloe mayottensis,28858
2827363,Encyclia huebneri Schltr.,SPECIES,Plantae,Encyclia huebneri,28859
7283892,Praecereus euchlorus (F.A.C.Weber) N.P.Taylor,SPECIES,Plantae,Praecereus euchlorus,28860
7281208,Parodia rutilans (Daeniker & Krainz) N.P.Taylor,SPECIES,Plantae,Parodia rutilans,28861
3960847,Stenocactus obvallatus A.Berger,SPECIES,Plantae,Stenocactus obvallatus,28862
3068149,Euphorbia odontophora S.Carter,SPECIES,Plantae,Euphorbia odontophora,28863
3599516,Cyathea catacampta Alston,SPECIES,Plantae,Cyathea catacampta,28864
4070998,Diospyros fusco-velutina Baker,SPECIES,Plantae,Diospyros fuscovelutina,28865
2821222,Odontoglossum hallii Lindl.,SPECIES,Plantae,Odontoglossum hallii,28866
2825494,Paphiopedilum victoria-mariae (Sander ex Mast.) Rolfe,SPECIES,Plantae,Paphiopedilum victoria-mariae,28867
2817292,Restrepia jesupiana Luer,SPECIES,Plantae,Restrepia jesupiana,28868
3573825,Ceropegia plicata E.A. Bruce,SPECIES,Plantae,Ceropegia plicata,28869
5306507,Aspasia principissa Rchb.f.,SPECIES,Plantae,Aspasia principissa,28870
2968917,Dalbergia stevensonii Standl.,SPECIES,Plantae,Dalbergia stevensonii,28871
2811579,Coelogyne pulchella Rolfe,SPECIES,Plantae,Coelogyne pulchella,28872
2782678,Pleurothallis cuspidata Luer,SPECIES,Plantae,Pleurothallis cuspidata,28873
2833680,Angraecum curvicalcar Schltr.,SPECIES,Plantae,Angraecum curvicalcar,28874
3953513,Gymnocalycium leptanthum Speg.,SPECIES,Plantae,Gymnocalycium leptanthum,28875
2851161,Lepanthes minutilabia Ames & C.Schweinf.,SPECIES,Plantae,Lepanthes minutilabia,28876
5316805,Dendrobium brevilabium Schltr.,SPECIES,Plantae,Dendrobium brevilabium,28877
5529691,Sphaeropteris insularum (Holtt.) R.M.Tryon,SPECIES,Plantae,Sphaeropteris insularum,28878
2845054,Bulbophyllum faunula Ridl.,SPECIES,Plantae,Bulbophyllum faunula,28879
2818650,Dracula venosa (Rolfe) Luer,SPECIES,Plantae,Dracula venosa,28880
2683554,Macrozamia serpentina D.L. Jones & P.I. Forst.,SPECIES,Plantae,Macrozamia serpentina,28881
