id,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,name_status,cites_listing,cites_listing_original
40635,Plantae,,,Orchidales,Orchidaceae,Angraecum,nutans,S,"",
40636,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,schelhasii,S,"",
40637,Plantae,,,Orchidales,Orchidaceae,Sophronitis,rupestris,S,"",
40638,Plantae,,,Caryophyllales,Cactaceae,Calymmanthium,fertile,S,"",
40639,Plantae,,,Orchidales,Orchidaceae,Saccolabium,ampullaceum,S,"",
40640,Plantae,,,Orchidales,Orchidaceae,Tropilis,fleckeri,S,"",
40641,Plantae,,,Orchidales,Orchidaceae,Cirrhopetalum,elliae,S,"",
40642,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,contaminans,S,"",
40643,Plantae,,,Orchidales,Orchidaceae,Tropilis,fleckeri,S,"",
40644,Plantae,,,Nepenthales,Nepenthaceae,Nepenthes,burbidgei,S,"",
40645,Plantae,,,Orchidales,Orchidaceae,Masdevallia,haematocantha,S,"",
40646,Plantae,,,Orchidales,Orchidaceae,Stanhopea,vasquezii,S,"",
40647,Plantae,,,Cyatheales,Cyatheaceae,Chnoophora,villosa,S,NC,NC
40648,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,pullihamata,S,"",
40649,Plantae,,,Orchidales,Orchidaceae,Monixus,striatus,S,"",
40650,Plantae,,,Orchidales,Orchidaceae,Criosanthes,parviflora,S,"",
40651,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,polystictum,S,"",
40652,Plantae,,,Myrtales,Thymelaeaceae,Gyrinopsis,citrinaecarpa,S,NC,NC
40653,Plantae,,,Caryophyllales,Cactaceae,Sulcorebutia,cochabambina,S,NC,NC
40654,Plantae,,,Caryophyllales,Cactaceae,Horridocactus,nigricans,S,NC,NC
40655,Plantae,,,Caryophyllales,Cactaceae,Azureocereus,hertlingianus,S,NC,NC
40656,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,suluensis,S,"",
40657,Plantae,,,Cyatheales,Cyatheaceae,Hemitelia,capensis,S,NC,NC
40658,Plantae,,,Orchidales,Orchidaceae,Epidendrum,randii,S,"",
40659,Plantae,,,Caryophyllales,Cactaceae,Neoporteria,recondita,S,NC,NC
40660,Plantae,,,Orchidales,Orchidaceae,Hyalosema,leysenianum,S,"",
40661,Plantae,,,Orchidales,Orchidaceae,Masdevallia,aviceps,S,"",
40662,Plantae,,,Orchidales,Orchidaceae,Carparomorchis,macracantha,S,"",
40663,Plantae,,,Caryophyllales,Cactaceae,Platyopuntia,nana,S,NC,NC
40664,Plantae,,,Caryophyllales,Cactaceae,Neochilenia,atra,S,NC,NC
40665,Plantae,,,Caryophyllales,Cactaceae,Submatucana,intertexta,S,NC,NC
40666,Plantae,,,Orchidales,Orchidaceae,Dendrobium,moseleyi,S,"",
40667,Plantae,,,Orchidales,Orchidaceae,Masdevallia,astuta,S,"",
40668,Plantae,,,Orchidales,Orchidaceae,Epidendrum,chinense,S,"",
40669,Plantae,,,Caryophyllales,Cactaceae,Haageocereus,symmetros,S,"",
40670,Plantae,,,Orchidales,Orchidaceae,Trichopilia,jamaicensis,S,"",
40671,Plantae,,,Orchidales,Orchidaceae,Megaclinium,leucorhachis,S,NC,NC
40672,Plantae,,,Cyatheales,Cyatheaceae,Gymnosphaera,hancockii,S,NC,NC
40673,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,tahitensis,S,"",
40674,Plantae,,,Orchidales,Orchidaceae,Stenorrhynchos,bicolor,S,"",
40675,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,vinosum,S,"",
40676,Plantae,,,Orchidales,Orchidaceae,Aerides,japonica,S,"",
40677,Plantae,,,Orchidales,Orchidaceae,Spiranthes,orchioides,S,"",
40678,Plantae,,,Orchidales,Orchidaceae,Mystacidium,mauritianum,S,"",
40679,Plantae,,,Orchidales,Orchidaceae,Phyllorchis,cuprea,S,NC,NC
40680,Plantae,,,Orchidales,Orchidaceae,Stenorrhynchos,umbrosum,S,"",
40681,Plantae,,,Caryophyllales,Cactaceae,Lobivia,pugionacantha,S,NC,NC
40682,Plantae,,,Caryophyllales,Cactaceae,Wigginsia,macracanthus,S,NC,NC
40683,Plantae,,,Orchidales,Orchidaceae,Maxillaria,tyrianthina,S,"",
40684,Plantae,,,Orchidales,Orchidaceae,Cattleya,bogotensis,S,"",
40685,Plantae,,,Orchidales,Orchidaceae,Calanthe,japonica,S,"",
40686,Plantae,,,Orchidales,Orchidaceae,Adipe,aureofulva,S,"",
40687,Plantae,,,Orchidales,Orchidaceae,Cymbidium,furvum,S,"",
40688,Plantae,,,Orchidales,Orchidaceae,Cytheris,griffithii,S,"",
40689,Plantae,,,Caryophyllales,Cactaceae,Hymenorebutia,torataensis,S,"",
40690,Plantae,,,Orchidales,Orchidaceae,Aporum,mannii,S,NC,NC
40691,Plantae,,,Orchidales,Orchidaceae,Pedilonum,undulatum,S,"",
40692,Plantae,,,Orchidales,Orchidaceae,Dracula,quilichaoensis,S,"",
40693,Plantae,,,Orchidales,Orchidaceae,Mystacidium,inapertum,S,"",
40694,Plantae,,,Orchidales,Orchidaceae,Macroplectrum,sesquipedale,S,"",
40695,Plantae,,,Orchidales,Orchidaceae,Dendrobium,scortechinii,S,"",
40696,Plantae,,,Cycadales,Cycadaceae,Cycas,multifrondis,S,"",
40697,Plantae,,,Orchidales,Orchidaceae,Macroplectrum,costatum,S,"",
40698,Plantae,,,Orchidales,Orchidaceae,Aerangis,henriquesiana,S,"",
40699,Plantae,,,Caryophyllales,Cactaceae,Sulcorebutia,caracarensis,S,NC,NC
40700,Plantae,,,Orchidales,Orchidaceae,Masdevallia,venosa,S,"",
40701,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,arbuscula,S,"",
40702,Plantae,,,Orchidales,Orchidaceae,Pleione,rossiana,S,"",
40703,Plantae,,,Caryophyllales,Cactaceae,Rebutia,eucaliptana,S,"",
40704,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,saparuensis,S,"",
40705,Plantae,,,Orchidales,Orchidaceae,Callista,sulcata,S,"",
40706,Plantae,,,Orchidales,Orchidaceae,Calanthe,vaginata,S,"",
40707,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,dalatensis,S,"",
40708,Plantae,,,Orchidales,Orchidaceae,Angraecum,filiforme,S,"",
40709,Plantae,,,Caryophyllales,Cactaceae,Turbinicarpus,gautii,S,"",
40710,Plantae,,,Caryophyllales,Cactaceae,Frailea,pulcherrima,S,"",
40711,Plantae,,,Orchidales,Orchidaceae,Cordula,insignis,S,"",
40712,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,pallidipaleata,S,"",
40713,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,cadereytensis,S,"",
40714,Plantae,,,Orchidales,Orchidaceae,Mystacidium,angustum,S,"",
40715,Plantae,,,Orchidales,Orchidaceae,Coelogyne,amplissima,S,"",
40716,Plantae,,,Orchidales,Orchidaceae,Cymbidium,tripterum,S,"",
40717,Plantae,,,Caryophyllales,Cactaceae,Wigginsia,vorwerkiana,S,NC,NC
40718,Plantae,,,Orchidales,Orchidaceae,Pleione,pinkepankii,S,"",
40719,Plantae,,,Caryophyllales,Cactaceae,Horridocactus,grandiflorus,S,NC,NC
40720,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,dissitifolia,S,"",
40721,Plantae,,,Orchidales,Orchidaceae,Callista,primulina,S,"",
40722,Plantae,,,Orchidales,Orchidaceae,Phyllorchis,comosa,S,NC,NC
40723,Plantae,,,Orchidales,Orchidaceae,Oncidium,henekenii,S,"",
40724,Plantae,,,Orchidales,Orchidaceae,Cypripedium,klotzschianum,S,"",
40725,Plantae,,,Orchidales,Orchidaceae,Angraecum,fastuosum,S,"",
40726,Plantae,,,Orchidales,Orchidaceae,Masdevallia,polyantha,S,"",
40727,Plantae,,,Caryophyllales,Cactaceae,Notocactus,roseiflorus,S,NC,NC
40728,Plantae,,,Orchidales,Orchidaceae,Paphiopedilum,robinsonii,S,"",
40729,Plantae,,,Orchidales,Orchidaceae,Angraecum,oliganthum,S,"",
40730,Plantae,,,Orchidales,Orchidaceae,Cypripedium,cothurnum,S,"",
40731,Plantae,,,Caryophyllales,Caryophyllaceae,Melandrium,mongolicus,S,NC,NC
40732,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,trisetosum,S,"",
40733,Plantae,,,Caryophyllales,Cactaceae,Opuntia,sarca,S,"",
40734,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,obscura,S,"",
40735,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,phalaenolepis,S,"",
40736,Plantae,,,Caryophyllales,Cactaceae,Selenicereus,nycticalus,S,"",
40737,Plantae,,,Orchidales,Orchidaceae,Monomeria,digitata,S,"",
40738,Plantae,,,Orchidales,Orchidaceae,Vanda,fuscoviridis,S,"",
40739,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,ramosii,S,"",
40740,Plantae,,,Caryophyllales,Cactaceae,Opuntia,pallida,S,"",
40741,Plantae,,,Orchidales,Orchidaceae,Masdevallia,allenii,S,"",
40742,Plantae,,,Orchidales,Orchidaceae,Odontoglossum,humeanum,S,"",
40743,Plantae,,,Caryophyllales,Cactaceae,Trichocereus,werdermannianus,S,NC,NC
40744,Plantae,,,Orchidales,Orchidaceae,Lemboglossum,ehrenbergii,S,"",
40745,Plantae,,,Caryophyllales,Cactaceae,Cleistocactus,fossulatus,S,"",
40746,Plantae,,,Caryophyllales,Cactaceae,Borzicactus,mirabilis,S,NC,NC
40747,Plantae,,,Caryophyllales,Cactaceae,Parodia,rauschii,S,"",
40748,Plantae,,,Orchidales,Orchidaceae,Cirrhopetalum,polliculosum,S,"",
40749,Plantae,,,Orchidales,Orchidaceae,Vanda,furva,S,"",
40750,Plantae,,,Orchidales,Orchidaceae,Phyllorchis,capillipes,S,NC,NC
40751,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,leucocarpa,S,"",
40752,Plantae,,,Orchidales,Orchidaceae,Coelogyne,lactea,S,"",
40753,Plantae,,,Orchidales,Orchidaceae,Callista,ciliata,S,"",
40754,Plantae,,,Caryophyllales,Cactaceae,Neolloydia,horripila,S,"",
40755,Plantae,,,Orchidales,Orchidaceae,Angraecum,maheense,S,"",
40756,Plantae,,,Nepenthales,Nepenthaceae,Nepenthes,montrouzieri,S,"",
40757,Plantae,,,Orchidales,Orchidaceae,Synarmosepalum,kittredgei,S,"",
40758,Plantae,,,Cyatheales,Cyatheaceae,Gymnosphaera,melleri,S,NC,NC
40759,Plantae,,,Caryophyllales,Cactaceae,Pereskia,cubensis,S,NC,NC
40760,Plantae,,,Orchidales,Orchidaceae,Angraecum,gerrardii,S,"",
40761,Plantae,,,Orchidales,Orchidaceae,Dendrobium,albayense,S,"",
40762,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,sellowiana,S,"",
40763,Plantae,,,Orchidales,Orchidaceae,Masdevallia,calyptrata,S,"",
40764,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,salvinii,S,"",
40765,Plantae,,,Orchidales,Orchidaceae,Stenorrhynchos,densum,S,"",
40766,Plantae,,,Caryophyllales,Cactaceae,Opuntia,pottsii,S,"",
40767,Plantae,,,Orchidales,Orchidaceae,Angorchis,funalis,S,"",
40768,Plantae,,,Caryophyllales,Cactaceae,Haageocereus,rauhii,S,"",
40769,Plantae,,,Orchidales,Orchidaceae,Ione,dichroma,S,NC,NC
40770,Plantae,,,Liliales,Liliaceae,Aloe,harmsii,S,"",
40771,Plantae,,,Orchidales,Orchidaceae,Trichoceros,bennettii,S,"",
40772,Plantae,,,Cycadales,Zamiaceae,Aulacophyllum,lindeni,S,"",
40773,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,oculatum,S,"",
40774,Plantae,,,Orchidales,Orchidaceae,Habenaria,longibracteata,S,"",
40775,Plantae,,,Nepenthales,Droseraceae,Dionaea,uniflora,S,NC,NC
40776,Plantae,,,Caryophyllales,Cactaceae,Rebutia,poecilantha,S,"",
40777,Plantae,,,Caryophyllales,Cactaceae,Oreocereus,neocelsianus,S,"",
40778,Plantae,,,Caryophyllales,Cactaceae,Acanthocalycium,chionanthum,S,"",
40779,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,pseudomuelleri,S,"",
40780,Plantae,,,Orchidales,Orchidaceae,Angorchis,infundibularis,S,"",
40781,Plantae,,,Orchidales,Orchidaceae,Cycnoches,glanduliferum,S,"",
40782,Plantae,,,Caryophyllales,Cactaceae,Neoevansia,zopilotensis,S,"",
40783,Plantae,,,Caryophyllales,Cactaceae,Thelocactus,unguispinus,S,"",
40784,Plantae,,,Orchidales,Orchidaceae,Cypripedium,marianus,S,"",
40785,Plantae,,,Orchidales,Orchidaceae,Pleione,brevifolia,S,"",
40786,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,bonavitii,S,"",
40787,Plantae,,,Orchidales,Orchidaceae,Epidendrum,secundum,S,"",
40788,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,formosana,S,"",
40789,Plantae,,,Orchidales,Orchidaceae,Huntleya,imbricata,S,"",
40790,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,calocoma,S,"",
40791,Plantae,,,Orchidales,Orchidaceae,Dendrobium,grande,S,"",
40792,Plantae,,,Caryophyllales,Cactaceae,Weingartia,candiae,S,NC,NC
40793,Plantae,,,Nepenthales,Nepenthaceae,Nepenthes,alata,S,"",
40794,Plantae,,,Orchidales,Orchidaceae,Phyllorchis,concinna,S,NC,NC
40795,Plantae,,,Caryophyllales,Cactaceae,Jasminocereus,howellii,S,"",
40796,Plantae,,,Caryophyllales,Cactaceae,Platyopuntia,vitelliniflora,S,NC,NC
40797,Plantae,,,Orchidales,Orchidaceae,Coelogyne,caulescens,S,"",
40798,Plantae,,,Orchidales,Orchidaceae,Cirrhopetalum,puguahaanense,S,"",
40799,Plantae,,,Orchidales,Orchidaceae,Aerides,flabellatum,S,"",
40800,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,macrosora,S,"",
40801,Plantae,,,Orchidales,Orchidaceae,Stanhopea,elegantium,S,"",
40802,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,erythrocalyx,S,"",
40803,Plantae,,,Orchidales,Orchidaceae,Phyllorchis,aurea,S,NC,NC
40804,Plantae,,,Caryophyllales,Cactaceae,Eulychnia,spinibarbis,S,"",
40805,Plantae,,,Polypodiales,Polypodiaceae,Polypodium,contaminans,S,NC,NC
40806,Plantae,,,Orchidales,Orchidaceae,Oncophyllum,globuliforme,S,"",
40807,Plantae,,,Orchidales,Orchidaceae,Restrepia,angustilabia,S,"",
40808,Plantae,,,Orchidales,Orchidaceae,Calanthe,venusta,S,"",
40809,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,porphyroglossum,S,"",
40810,Plantae,,,Orchidales,Orchidaceae,Masdevallia,butcheri,S,"",
40811,Plantae,,,Caryophyllales,Cactaceae,Melocactus,canescens,S,"",
40812,Plantae,,,Orchidales,Orchidaceae,Diadenium,bennettii,S,"",
40813,Plantae,,,Orchidales,Orchidaceae,Angraecum,divitiflorum,S,"",
40814,Plantae,,,Orchidales,Orchidaceae,Cattleya,peduncularis,S,"",
40815,Plantae,,,Orchidales,Orchidaceae,Epidendrum,baculus,S,"",
40816,Plantae,,,Orchidales,Orchidaceae,Dendrobium,sarcostoma,S,"",
40817,Plantae,,,Orchidales,Orchidaceae,Angraecum,quintasii,S,"",
40818,Plantae,,,Orchidales,Orchidaceae,Cochleanthes,klugii,S,"",
40819,Plantae,,,Orchidales,Orchidaceae,Sarcopodium,grandiflorum,S,"",
40820,Plantae,,,Caryophyllales,Cactaceae,Sulcorebutia,tunariensis,S,NC,NC
40821,Plantae,,,Caryophyllales,Cactaceae,Cephalocereus,cometes,S,"",
40822,Plantae,,,Orchidales,Orchidaceae,Saccolabium,turnei,S,"",
40823,Plantae,,,Orchidales,Orchidaceae,Epidendrum,harrisonianum,S,"",
40824,Plantae,,,Orchidales,Orchidaceae,Peltopus,ankylochele,S,"",
40825,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,pauciflorum,S,"",
40826,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,sodiroi,S,"",
40827,Plantae,,,Orchidales,Orchidaceae,Dendrobium,trisaccatum,S,"",
40828,Plantae,,,Orchidales,Orchidaceae,Masdevallia,gorgona,S,"",
40829,Plantae,,,Caryophyllales,Cactaceae,Gymnocalycium,tobuschianum,S,"",
40830,Plantae,,,Orchidales,Orchidaceae,Gongora,longipes,S,"",
40831,Plantae,,,Caryophyllales,Cactaceae,Ferocactus,phyllacanthus,S,"",
40832,Plantae,,,Caryophyllales,Cactaceae,Echinomastus,gautii,S,NC,NC
40833,Plantae,,,Orchidales,Orchidaceae,Phyllorchis,prenticei,S,NC,NC
40834,Plantae,,,Caryophyllales,Cactaceae,Ferocactus,scheeri,S,"",
40835,Plantae,,,Orchidales,Orchidaceae,Catasetum,fimbriatum,S,"",
40836,Plantae,,,Orchidales,Orchidaceae,Encyclia,chiriquensis,S,"",
40837,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,firma,S,"",
40838,Plantae,,,Caryophyllales,Cactaceae,Lepismium,lineare,S,"",
40839,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,monancistracantha,S,"",
40840,Plantae,,,Nepenthales,Sarraceniaceae,Sarracenia,mooreana,S,"",
40841,Plantae,,,Orchidales,Orchidaceae,Sayeria,finisterrae,S,"",
40842,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,stuhlmannii,S,"",
40843,Plantae,,,Orchidales,Orchidaceae,Bletilla,japonica,S,"",
40844,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,congoensis,S,"",
40845,Plantae,,,Orchidales,Orchidaceae,Stenocoryne,mellicolor,S,NC,NC
40846,Plantae,,,Caryophyllales,Cactaceae,Tephrocactus,dimorphus,S,NC,NC
40847,Plantae,,,Orchidales,Orchidaceae,Amblyglottis,emarginata,S,"",
40848,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,moirianum,S,"",
40849,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,arcuatum,S,"",
40850,Plantae,,,Orchidales,Orchidaceae,Cirrhopetalum,fordii,S,"",
40851,Plantae,,,Orchidales,Orchidaceae,Lycaste,plana,S,"",
40852,Plantae,,,Caryophyllales,Cactaceae,Notocactus,ampliocostatus,S,NC,NC
40853,Plantae,,,Orchidales,Orchidaceae,Encyclia,multiflora,S,"",
40854,Plantae,,,Orchidales,Orchidaceae,Stanhopea,amecaensis,S,"",
40855,Plantae,,,Orchidales,Orchidaceae,Dendrobium,erythroglossum,S,"",
40856,Plantae,,,Orchidales,Orchidaceae,Batemannia,wallisii,S,"",
40857,Plantae,,,Caryophyllales,Cactaceae,Melocactus,laui,S,"",
40858,Plantae,,,Nepenthales,Sarraceniaceae,Sarracenia,lacunosa,S,"",
40859,Plantae,,,Caryophyllales,Cactaceae,Thelocactus,gielsdorfianus,S,"",
40860,Plantae,,,Caryophyllales,Cactaceae,Pachycereus,chrysomallus,S,"",
40861,Plantae,,,Orchidales,Orchidaceae,Hyalosema,klossii,S,"",
40862,Plantae,,,Orchidales,Orchidaceae,Angraecum,augustum,S,"",
40863,Plantae,,,Nepenthales,Sarraceniaceae,Sarracenia,patersonii,S,"",
40864,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,chamaecormos,S,"",
40865,Plantae,,,Orchidales,Orchidaceae,Stanhopea,guttata,S,"",
40866,Plantae,,,Orchidales,Orchidaceae,Spiranthes,colorata,S,"",
40867,Plantae,,,Caryophyllales,Cactaceae,Lobivia,huascha,S,NC,NC
40868,Plantae,,,Caryophyllales,Cactaceae,Cleistocactus,clavicaulis,S,"",
40869,Plantae,,,Caryophyllales,Cactaceae,Sulcorebutia,rubroaurea,S,NC,NC
40870,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,pycnocarpa,S,"",
40871,Plantae,,,Orchidales,Orchidaceae,Disa,venosa,S,"",
40872,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,rudis,S,"",
40873,Plantae,,,Caryophyllales,Cactaceae,Homalocephala,texensis,S,NC,NC
40874,Plantae,,,Cyatheales,Cyatheaceae,Hemitelia,rufescens,S,NC,NC
40875,Plantae,,,Caryophyllales,Cactaceae,Oroya,gibbosa,S,"",
40876,Plantae,,,Caryophyllales,Cactaceae,Notocactus,schlosseri,S,NC,NC
40877,Plantae,,,Caryophyllales,Cactaceae,Coryphantha,borwigii,S,"",
40878,Plantae,,,Caryophyllales,Cactaceae,Opuntia,zebrina,S,"",
40879,Plantae,,,Orchidales,Orchidaceae,Cirrhopetalum,hirundinis,S,"",
40880,Plantae,,,Gentianales,Apocynaceae,Pachypodium,tuberosum,S,"",
40881,Plantae,,,Caryophyllales,Cactaceae,Opuntia,bahiensis,S,"",
40882,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,gracile,S,"",
40883,Plantae,,,Orchidales,Orchidaceae,Rhytionanthos,nodosum,S,"",
40884,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,delicatula,S,"",
40885,Plantae,,,Orchidales,Orchidaceae,Huntleya,meleagris,S,"",
40886,Plantae,,,Orchidales,Orchidaceae,Dendrobium,prostratum,S,"",
40887,Plantae,,,Orchidales,Orchidaceae,Calanthe,wightii,S,"",
40888,Plantae,,,Dicksoniales,Dicksoniaceae,Dicksonia,menziesii,S,"",
40889,Plantae,,,Liliales,Liliaceae,Aloe,bequaertii,S,"",
40890,Plantae,,,Orchidales,Orchidaceae,Cordula,ciliolaris,S,"",
40891,Plantae,,,Caryophyllales,Cactaceae,Echinopsis,turbinata,S,"",
40892,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,hallieri,S,"",
40893,Plantae,,,Caryophyllales,Cactaceae,Notocactus,olimarensis,S,NC,NC
40894,Plantae,,,Caryophyllales,Cactaceae,Rathbunia,gummosa,S,"",
40895,Plantae,,,Orchidales,Orchidaceae,Cypripedium,praestans,S,"",
40896,Plantae,,,Orchidales,Orchidaceae,Oncidium,peruvianum,S,"",
40897,Plantae,,,Cyatheales,Cyatheaceae,Trichipteris,mello-barretoi,S,"",
40898,Plantae,,,Orchidales,Orchidaceae,Cypripedium,hookerae,S,"",
40899,Plantae,,,Orchidales,Orchidaceae,Serapias,oxyglottis,S,"",
40900,Plantae,,,Orchidales,Orchidaceae,Coelogyne,biflora,S,"",
40901,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,dinteri,S,"",
40902,Plantae,,,Orchidales,Orchidaceae,Vandopsis,leytensis,S,"",
40903,Plantae,,,Caryophyllales,Cactaceae,Mediolobivia,costata,S,NC,NC
40904,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,chryseum,S,"",
40905,Plantae,,,Liliales,Amaryllidaceae,Galanthus,graecus,S,"",
40906,Plantae,,,Caryophyllales,Cactaceae,Coryphantha,gladiispina,S,"",
40907,Plantae,,,Liliales,Liliaceae,Aloe,ammophila,S,"",
40908,Plantae,,,Orchidales,Orchidaceae,Catasetum,brachybulbon,S,"",
40909,Plantae,,,Caryophyllales,Cactaceae,Echinocereus,angusticeps,S,"",
40910,Plantae,,,Orchidales,Orchidaceae,Sarcochilus,newportii,S,"",
40911,Plantae,,,Cycadales,Zamiaceae,Zamia,lindenii,S,"",
40912,Plantae,,,Nepenthales,Nepenthaceae,Nepenthes,speciosa,S,"",
40913,Plantae,,,Caryophyllales,Cactaceae,Cephalocereus,royenii,S,"",
40914,Plantae,,,Orchidales,Orchidaceae,Maxillaria,tricolor,S,"",
40915,Plantae,,,Caryophyllales,Cactaceae,Ferocactus,recurvus,S,"",
40916,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,purpurascens,S,"",
40917,Plantae,,,Orchidales,Orchidaceae,Cirrhopetalum,pachybulbum,S,"",
40918,Plantae,,,Orchidales,Orchidaceae,Disa,hemispaerophora,S,"",
40919,Plantae,,,Orchidales,Orchidaceae,Angraecum,globulosum,S,"",
40920,Plantae,,,Caryophyllales,Cactaceae,Neoporteria,marksiana,S,NC,NC
40921,Plantae,,,Orchidales,Orchidaceae,Masdevallia,trionys,S,"",
40922,Plantae,,,Cyatheales,Cyatheaceae,Hemitelia,roraimensis,S,NC,NC
40923,Plantae,,,Orchidales,Orchidaceae,Aerides,expansa,S,"",
40924,Plantae,,,Caryophyllales,Cactaceae,Neochilenia,malleolata,S,NC,NC
40925,Plantae,,,Caryophyllales,Cactaceae,Sulcorebutia,oligacantha,S,NC,NC
40926,Plantae,,,Orchidales,Orchidaceae,Dendrobium,cerinum,S,"",
40927,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,comosa,S,"",
40928,Plantae,,,Orchidales,Orchidaceae,Phragmipedium,reticulatum,S,"",
40929,Plantae,,,Orchidales,Orchidaceae,Anacheilium,inversum,S,NC,NC
40930,Plantae,,,Orchidales,Orchidaceae,Paphiopedilum,vittatum,S,"",
40931,Plantae,,,Caryophyllales,Cactaceae,Opuntia,whitneyana,S,"",
40932,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,citrellum,S,"",
40933,Plantae,,,Orchidales,Orchidaceae,Brassavola,pumilio,S,"",
40934,Plantae,,,Cycadales,Cycadaceae,Cycas,jenkinsiana,S,"",
40935,Plantae,,,Orchidales,Orchidaceae,Dendrobium,longicalcaratum,S,"",
40936,Plantae,,,Caryophyllales,Cactaceae,Lepismium,megalanthum,S,"",
40937,Plantae,,,Orchidales,Orchidaceae,Aerides,minima,S,"",
40938,Plantae,,,Orchidales,Orchidaceae,Odontoglossum,platychilum,S,"",
40939,Plantae,,,Orchidales,Orchidaceae,Paphiopedilum,tortipetalum,S,"",
40940,Plantae,,,Euphorbiales,Euphorbiaceae,Poinsettia,radians,S,NC,NC
40941,Plantae,,,Orchidales,Orchidaceae,Angraecum,campyloplectron,S,"",
40942,Plantae,,,Caryophyllales,Cactaceae,Ritterocereus,fimbriatus,S,NC,NC
40943,Plantae,,,Caryophyllales,Cactaceae,Platyopuntia,nigrispina,S,NC,NC
40944,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,aureonitens,S,"",
40945,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,concinna,S,"",
40946,Plantae,,,Orchidales,Orchidaceae,Coelogyne,massangeana,S,"",
40947,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,hornei,S,"",
40948,Plantae,,,Orchidales,Orchidaceae,Cirrhopetalum,wightii,S,"",
40949,Plantae,,,Orchidales,Orchidaceae,Disa,megaceras,S,"",
40950,Plantae,,,Caryophyllales,Cactaceae,Austrocylindropuntia,cylindrica,S,NC,NC
40951,Plantae,,,Orchidales,Orchidaceae,Phalaenopsis,singuliflora,S,"",
40952,Plantae,,,Caryophyllales,Cactaceae,Cephalocereus,militaris,S,"",
40953,Plantae,,,Orchidales,Orchidaceae,Aerides,multiflorum,S,"",
40954,Plantae,,,Caryophyllales,Cactaceae,Rathbunia,alamosensis,S,"",
40955,Plantae,,,Caryophyllales,Cactaceae,Pilosocereus,carolinensis,S,"",
40956,Plantae,,,Orchidales,Orchidaceae,Masdevallia,gibberosum,S,"",
40957,Plantae,,,Caryophyllales,Cactaceae,Mediolobivia,eos,S,NC,NC
40958,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,bisulca,S,"",
40959,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,subbipinnata,S,"",
40960,Plantae,,,Orchidales,Orchidaceae,Ophrys,flavicans,S,"",
40961,Plantae,,,Orchidales,Orchidaceae,Sayeria,violascens,S,"",
40962,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,commocardium,S,"",
